S000000005	ERP2	YAL007C	Biological_Process	EXTENDED	Level2	GO:0007582	physiological process
S000000005	ERP2	YAL007C	Biological_Process	EXTENDED	Level3	GO:0051179	localization
S000000005	ERP2	YAL007C	Biological_Process	EXTENDED	Level4	GO:0051234	establishment of localization
S000000005	ERP2	YAL007C	Biological_Process	EXTENDED	Level5	GO:0046903	secretion
S000000005	ERP2	YAL007C	Cellular_Component	ORIGINAL	Level7	GO:0030138	COPII-coated vesicle
S000000005	ERP2	YAL007C	Cellular_Component	EXTENDED	Level6	GO:0030135	coated vesicle
S000000005	ERP2	YAL007C	Cellular_Component	EXTENDED	Level5	GO:0016023	cytoplasmic membrane-bound vesicle
S000000005	ERP2	YAL007C	Cellular_Component	EXTENDED	Level4	GO:0031410	cytoplasmic vesicle
S000000005	ERP2	YAL007C	Cellular_Component	EXTENDED	Level4	GO:0005737	cytoplasm
S000000005	ERP2	YAL007C	Cellular_Component	EXTENDED	Level3	GO:0005622	intracellular
S000000005	ERP2	YAL007C	Cellular_Component	EXTENDED	Level2	GO:0005623	cell
S000000005	ERP2	YAL007C	Cellular_Component	EXTENDED	Level1	GO:0005575	cellular_component
S000000005	ERP2	YAL007C	Cellular_Component	EXTENDED	Level3	GO:0043229	intracellular organelle
S000000005	ERP2	YAL007C	Cellular_Component	EXTENDED	Level4	GO:0043231	intracellular membrane-bound organelle
S000000005	ERP2	YAL007C	Cellular_Component	EXTENDED	Level2	GO:0043226	organelle
S000000005	ERP2	YAL007C	Cellular_Component	EXTENDED	Level3	GO:0043227	membrane-bound organelle
S000000008	MDM10	YAL010C|FUN37	Molecular_Function	ORIGINAL	Level2	GO:0005554	molecular function unknown
S000000008	MDM10	YAL010C|FUN37	Molecular_Function	EXTENDED	Level1	GO:0003674	molecular_function
S000000008	MDM10	YAL010C|FUN37	Biological_Process	ORIGINAL	Level7	GO:0000001	mitochondrion inheritance
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level6	GO:0048311	mitochondrion distribution
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level5	GO:0051646	mitochondrion localization
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level4	GO:0051641	cellular localization
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level4	GO:0016043	cell organization and biogenesis
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level3	GO:0050875	cellular physiological process
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level2	GO:0009987	cellular process
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level1	GO:0008150	biological_process
S000000008	MDM10	YAL010C|FUN37	Biological_Process	ORIGINAL	Level6	GO:0007005	mitochondrion organization and biogenesis
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level5	GO:0006996	organelle organization and biogenesis
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level6	GO:0048308	organelle inheritance
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level2	GO:0007582	physiological process
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level3	GO:0051179	localization
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level4	GO:0051640	organelle localization
S000000008	MDM10	YAL010C|FUN37	Biological_Process	ORIGINAL	Level7	GO:0000002	mitochondrial genome maintenance
S000000008	MDM10	YAL010C|FUN37	Biological_Process	ORIGINAL	Level7	GO:0006461	protein complex assembly
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level6	GO:0044267	cellular protein metabolism
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level5	GO:0044260	cellular macromolecule metabolism
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level4	GO:0044237	cellular metabolism
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level3	GO:0008152	metabolism
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level4	GO:0043170	macromolecule metabolism
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level5	GO:0019538	protein metabolism
S000000008	MDM10	YAL010C|FUN37	Biological_Process	EXTENDED	Level4	GO:0044238	primary metabolism
S000000008	MDM10	YAL010C|FUN37	Cellular_Component	ORIGINAL	Level3	GO:0001401	mitochondrial sorting and assembly machinery complex
S000000008	MDM10	YAL010C|FUN37	Cellular_Component	ORIGINAL	Level5	GO:0005741	mitochondrial outer membrane
S000000008	MDM10	YAL010C|FUN37	Cellular_Component	EXTENDED	Level5	GO:0005740	mitochondrial membrane
S000000008	MDM10	YAL010C|FUN37	Cellular_Component	EXTENDED	Level5	GO:0005739	mitochondrion
S000000008	MDM10	YAL010C|FUN37	Cellular_Component	EXTENDED	Level4	GO:0005737	cytoplasm
S000000008	MDM10	YAL010C|FUN37	Cellular_Component	EXTENDED	Level3	GO:0005622	intracellular
S000000008	MDM10	YAL010C|FUN37	Cellular_Component	EXTENDED	Level2	GO:0005623	cell
S000000008	MDM10	YAL010C|FUN37	Cellular_Component	EXTENDED	Level1	GO:0005575	cellular_component
S000000008	MDM10	YAL010C|FUN37	Cellular_Component	EXTENDED	Level4	GO:0043231	intracellular membrane-bound organelle
S000000008	MDM10	YAL010C|FUN37	Cellular_Component	EXTENDED	Level3	GO:0043229	intracellular organelle
S000000008	MDM10	YAL010C|FUN37	Cellular_Component	EXTENDED	Level4	GO:0031090	organelle membrane
S000000008	MDM10	YAL010C|FUN37	Cellular_Component	EXTENDED	Level3	GO:0016020	membrane
S000000008	MDM10	YAL010C|FUN37	Cellular_Component	EXTENDED	Level4	GO:0019867	outer membrane
S000000008	MDM10	YAL010C|FUN37	Cellular_Component	EXTENDED	Level2	GO:0043226	organelle
S000000008	MDM10	YAL010C|FUN37	Cellular_Component	EXTENDED	Level3	GO:0043227	membrane-bound organelle
S000000008	MDM10	YAL010C|FUN37	Cellular_Component	EXTENDED	Level2	GO:0043234	protein complex
S000000009	SWC3	YAL011W|SWC1	Molecular_Function	ORIGINAL	Level2	GO:0005554	molecular function unknown
S000000009	SWC3	YAL011W|SWC1	Molecular_Function	EXTENDED	Level1	GO:0003674	molecular_function
S000000009	SWC3	YAL011W|SWC1	Biological_Process	ORIGINAL	Level10	GO:0006338	chromatin remodeling
S000000009	SWC3	YAL011W|SWC1	Biological_Process	EXTENDED	Level9	GO:0016568	chromatin modification
S000000009	SWC3	YAL011W|SWC1	Biological_Process	EXTENDED	Level8	GO:0006325	establishment and/or maintenance of chromatin architecture
S000000009	SWC3	YAL011W|SWC1	Biological_Process	EXTENDED	Level7	GO:0007001	chromosome organization and biogenesis (sensu Eukaryota)
